id,markdown_content
86c9n9a5e,"## Description métier

Avant publication, le panneau Publication readiness agrège obligations ODCS, règles produit et qualité des champs. Publish est bloqué si erreurs ou si aucun changement depuis la dernière version. Validation serveur répliquée au publish (MVP).

## Périmètre

### Inclus

*   Panneau readiness sur onglet Form (hors Versions, Import)
*   Score 70 % requis / 25 % qualité champs / 5 % suggestions
*   Navigation vers champs manquants
*   Publish / Publish update désactivé si erreurs bloquantes
*   Message si aucun changement depuis dernière publication
*   Validation ODCS v3.1.0 + règles produit (name, owner, schema, FK, SLA, etc.)
*   Contract quality (post-publish) sans blocage

### Exclus

*   Policies Zeenea, SEMQL, approval workflow
*   Détection breaking change automatique

## Critères d’acceptation

*   Publish grisé + raison si champ obligatoire manquant
*   Erreurs visibles par section après tentative publish
*   apiVersion v3.1.0, kind DataContract, id, schema minimal respectés côté validation
*   No changes to publish si snapshot identique export + gouvernance
*   Backend rejette publish invalide même si UI contournée

## Cas d’erreur / limites

*   Contrat proposed : publish bloqué jusqu’à Start drafting
*   Type unknown, FK incomplète : messages utilisateur mappés

## Règles de gestion

*   Quality rules text-only ne bloquent pas ; PII sans contact = avertissement

## Validation fonctionnelle

*   UX : scénarios readiness doc §9 et §15
*   MVP : tests contractValidation + API publish 422

## Hypothèses

## Validé sur prototype UX

*   computePublicationReadiness, ReadinessPanel, hasAnyChangeSinceLastPublish

## Implémentation MVP cible

*   validateContract côté API ; même règles que prototype
"
86c9n9a55,"## Description métier

En édition (draft ou révision), les changements sont persistés automatiquement sans action Save draft et sans publication. Le MVP backend assure la persistance ; le prototype valide le parcours UX (autosave perçu, notes gouvernance).

## Périmètre

### Inclus

*   Persistance automatique des champs éditables (draft / révision)
*   Notes autosave sur sections gouvernance (contacts, data access, SLA, custom)
*   Mise à jour updatedAt
*   Aucune création de version publiée ni écriture Git par autosave
*   Pas d’autosave sur active publié sans révision ni sur deprecated/retired

### Exclus

*   Bouton Save draft P0 (US annulée 86c9n9a52)
*   Collaboration temps réel et résolution conflits multi-utilisateurs
*   Indicateur global saving/saved/error (hors scope MVP initial sauf spec ultérieure)
*   Commit Git automatique

## Critères d’acceptation

*   Modification en contexte éditable → persistance sans clic Save
*   Rechargement : données retrouvées
*   Erreur persistance signalée à l’utilisateur (MVP backend)
*   Aucune entrée gitHistory créée par autosave

## Cas d’erreur / limites

*   Échec API autosave → message erreur ; données précédentes conservées
*   Quota / indisponibilité → comportement documenté

## Règles de gestion

*   Autosave ne remplace pas Publish ; Git uniquement à la publication (SP5)

## Validation fonctionnelle

*   UX : édition gouvernance + rechargement prototype
*   MVP : tests API PATCH brouillon, pas de publish implicite

## Hypothèses

*   Prototype : persistance immédiate localStorage ; MVP : API debounce ou on-blur

## Validé sur prototype UX

*   updateContract + GovernanceSectionMeta autosave notes

## Implémentation MVP cible

*   Endpoints persistance brouillon ; stratégie debounce documentée

## Hors périmètre prototype

*   Conflits multi-utilisateur — backlog ultérieur
"
86c9n9a4t,"## Description métier

Le MVP doit formaliser la distinction entre (1) un contrat publié immuable, (2) une copie de travail non publiée (working copy / révision ouverte), et (3) l’historique des publications. Ce modèle logique guide l’UI et les règles métier, indépendamment du détail d’implémentation backend.

## Périmètre

### Inclus

*   Statuts lifecycle : proposed, draft, active, deprecated, retired
*   Révision ouverte sur contrat active (working copy) sans statut lifecycle « revision »
*   Une seule version active publiée à la fois ; historique append-only
*   Snapshot logique du contenu exportable + gouvernance versionnée à chaque publication
*   Séparation : contenu YAML exportable vs gouvernance app-only (owner, contacts)
*   Brouillon non publié ≠ version officielle dans l’historique

### Exclus

*   Entité Draft comme écran ou navigation séparée obligatoire
*   Bouton Save draft comme action P0
*   Collaboration temps réel
*   Approval workflow

## Critères d’acceptation

*   Le parcours documente working copy, révision ouverte et versions publiées
*   Une publication ne crée une version officielle que via Publish (simulé ou réel)
*   Compare et changelog respectent la séparation export vs gouvernance
*   Le modèle logique est documenté dans la doc produit MVP

## Cas d’erreur / limites

*   Confusion entre statut lifecycle active et révision ouverte
*   Afficher la working copy comme version publiée dans la timeline

## Règles de gestion

*   Toute évolution d’un contrat active publié passe par New version puis Publish update
*   Les versions publiées ne sont jamais modifiées in place

## Validation fonctionnelle

*   Revue produit avec scénarios S11, S11b, S22 (doc QA)
*   Alignement libellés UI : Working copy, Revision open, Discard changes

## Hypothèses

*   Le backend matérialisera Draft/PublishedVersion ; l’UI peut projeter sur un contrat courant

## Validé sur prototype UX

*   inRevision + badge Revision open ; working copy en tête de Versions
*   Compare export-only ; changelog publish avec gouvernance

## Implémentation MVP cible

*   Documentation produit et critères d’acceptation transverses SP4
*   Cohérence avec entités backend (voir US CREATE modèle persistance)

## Hors périmètre prototype

*   Persistance SQL, APIs REST, structure tables — US technique dédiée
"
86c9nc596,"## Description métier

L’utilisateur voit un feedback clair pendant Publish et Publish update : étapes, succès, erreur Git. Contrat UX transversal ; les détails fonctionnels des parcours sont dans 5u et 5z.

## Périmètre

### Inclus

*   Modale ou panneau de progression commun Publish / Publish update
*   Étapes : préparation changements, validation contrat/YAML, écriture repository, MD5, succès
*   État erreur compréhensible (dont Git)
*   Conservation du brouillon / révision si échec
*   Cohérence libellés avec doc produit

### Exclus

*   Workflow d’approbation
*   Logs techniques bruts pour utilisateur final
*   Retry automatique avancé
*   Publication async longue + notifications externes
*   PR workflow Git

## Critères d’acceptation

*   Ouverture progression au clic Publish / Publish update
*   Utilisateur voit chaque étape nommée (prep, validation, Git, checksum)
*   Succès explicite en fin de parcours
*   Erreur Git : message clair, pas Active
*   Échec : working copy / brouillon non perdu

## Cas d’erreur / limites

*   Timeout repository → message + pas Active

## Règles de gestion

*   Même composant progression pour première publish et update
*   Ne pas afficher succès avant fin pipeline backend

## Validation fonctionnelle

*   UX : étapes proto (3) vs cible MVP (5) documentées
*   MVP : tests E2E affichage états

## Hypothèses

*   Retry manuel acceptable MVP ; retry auto ultérieur

## Validé sur prototype UX

*   PushToGitModal phases loading : Preparing, Updating version, Saving
*   Pas d’étapes séparées validation/Git/MD5 au prototype

## Implémentation MVP cible

*   States machine publish exposée à l’UI
*   Brancher sur événements 5b, 5p, 5n

## Hors périmètre prototype

*   Écriture Git réelle et calcul MD5

## Liens SP4 — Versioning (ne pas réimplémenter ici)

*   Parcours publish — 86c9n9a5u (première), 86c9n9a5z (update)
*   Détail push — 86c9n9a5p
"
86c9n9a5z,"## Description métier

Depuis une révision ouverte (working copy), le Publisher documente les changements, choisit Update ou Breaking, confirme la publication. Le système génère le YAML, pousse Git, MD5, active la nouvelle version et déprécie l’ancienne Active.

## Périmètre

### Inclus

*   Bouton Publish update
*   Modale Publish new version (nom, version cible, champs)
*   Champ What changed? / changelog
*   Choix Update (minor) ou Breaking (major)
*   CTA dynamique Publish vX.Y.Z
*   Validation publishable + génération YAML
*   Git + MD5 + métadonnées
*   Ancienne Active → Deprecated automatiquement
*   Support publication gouvernance seule (Option B) si produit validé

### Exclus

*   Détection auto bloquante breaking changes
*   Approval workflow
*   AI diff summary
*   Rollback version publiée depuis UI
*   Publication sans Git
*   New version / Discard (SP4)

## Critères d’acceptation

*   Publish update ouvre modale avec résumé contrat et version cible
*   Commentaire éditable ; défaut auto-généré si vide
*   Bump minor ou major selon choix
*   Blocage si aucun changement depuis dernière publication (SP4)
*   Option B : publish autorisé si seule gouvernance a changé (SP4)
*   Succès → nouvelle Active + deprecated précédente

## Cas d’erreur / limites

*   No changes → publish indisponible (SP4)
*   Git fail → révision conservée

## Règles de gestion

*   SemVer appliqué à la confirmation publish, pas à New version
*   Changelog persisté avec la version

## Validation fonctionnelle

*   UX : bump cards, PUBLISH\_GOVERNANCE\_ONLY\_NOTE, summarizeChangesSince
*   MVP : API publish-update + deprecated auto

## Liens / dépendances SP5

*   Le détail des étapes visuelles de progression, des états intermédiaires et des messages d’erreur de la modale de publication est porté par l’US `86c9nc596`.

## Hypothèses

*   Breaking = major bump uniquement via choix utilisateur

## Validé sur prototype UX

*   PushToGitModal bump minor/major, buildDefaultPublishChangelog
*   publishChangeKind governance\_only

## Implémentation MVP cible

*   API publish-update avec type bump + changelog
*   Intégration 5p, 5n, règles deprecated

## Hors périmètre prototype

*   Push Git réel

## Liens SP4 — Versioning (ne pas réimplémenter ici)

*   86c9n9a5e — Publication readiness (panneau, score, navigation champs)
*   CREATE SP4 — No changes to publish (blocage sans delta)
*   CREATE SP4 — Publish gouvernance seule (Option B, YAML inchangé)
*   New version — 86c9n9a5x
"
86c9n9a5u,"## Description métier

Depuis un contrat éditable (draft ou proposed après Start drafting), le Publisher publie la première version : validation, YAML, Git, MD5, passage Active v1.0.0, verrouillage. Le prototype valide la modale et le parcours ; le MVP exécute Git et persistance réels.

## Périmètre

### Inclus

*   Bouton Publish (première publication)
*   Ouverture modale / panneau publish (voir aussi nc596 pour étapes)
*   Validation publishable (readiness SP4 + 5b)
*   Génération YAML ODCS
*   Orchestration : validation → Git (5p) → MD5 (5n) → Active
*   Version v1.0.0 sans choix minor/major
*   Verrouillage après succès
*   Feedback succès / erreur

### Exclus

*   Choix minor/major (réservé publish update — 5z)
*   Approval workflow
*   Publication sans Git
*   Publication si validation échoue
*   Readiness panel (SP4 5e)
*   Blocage no-changes (première publish — SP4 CREATE si applicable)

## Critères d’acceptation

*   Publish visible si Publisher + contrat publiable (SP4 readiness)
*   Première version = v1.0.0 affichée après succès
*   Étapes visibles : préparation, validation, repository, succès (nc596)
*   Échec Git ou validation → pas Active, brouillon conservé
*   Succès → contrat Active verrouillé + entrée historique

## Cas d’erreur / limites

*   Validation bloquante → modale ou message, pas de Git
*   Git down → message explicite, draft intact

## Règles de gestion

*   Publisher seul (rôle owner prototype)
*   Pipeline publish atomique

## Validation fonctionnelle

*   UX : PushToGitModal première publication, seedContracts
*   MVP : E2E publish draft → Git + MD5 + active

## Hypothèses

*   Progression async courte acceptable MVP

## Validé sur prototype UX

*   PushToGitModal isFirstPublish, pas de bump minor/major
*   validateContract + hasAnyChangeSinceLastPublish (hors 1ère publish)
*   PUBLISH\_MODAL\_SUBTITLE, étapes simulées 3 phases

## Implémentation MVP cible

*   API POST publish-first-version
*   Appel enchaîné 5b → 5p → 5n

## Hors périmètre prototype

*   Git réel, MD5 réel, commit SHA production

## Liens SP4 — Versioning (ne pas réimplémenter ici)

*   86c9n9a5e — Publication readiness (panneau, score, navigation champs)
*   CREATE SP4 — No changes to publish (blocage sans delta)
*   86c9n9a6m — Section Versions (timeline, affichage audit)
"
86c9n9a5n,"## Description métier

À chaque publication réussie, le système calcule un MD5 sur le YAML **effectivement écrit dans Git**, puis stocke ce checksum avec la version publiée. Complète SP4 (affichage / métadonnées) par le calcul sur l’artefact réel.

## Périmètre

### Inclus

*   Calcul MD5 sur le contenu YAML publié dans Git
*   Stockage immuable lié contrat + version
*   Nouveau checksum à chaque publication
*   Échec calcul → publish échoue (pas Active)
*   Exposition pour historique / audit (consommée par SP4 Versions)

### Exclus

*   Signature électronique
*   API /verify publique complète
*   Algorithmes multiples / rotation

## Critères d’acceptation

*   Première publication et update génèrent un checksum distinct
*   Checksum calculé sur le YAML réellement commité, pas sur un brouillon
*   Checksum publié non modifiable après coup
*   Échec MD5 empêche passage Active
*   Valeur visible dans l’historique (via SP4 6m / 60)

## Cas d’erreur / limites

*   Git OK mais MD5 fail → rollback publish, brouillon conservé

## Règles de gestion

*   MD5 obligatoire dès la première activation
*   Pas de checksum valide si Git a échoué (5p)

## Validation fonctionnelle

*   Tests publish OK, payload identique, échec calcul

## Hypothèses

*   MD5 suffit pour intégrité MVP ; SHA256 ultérieur si besoin

## Validé sur prototype UX

*   Hash simulé dans gitHistory au prototype — pas de MD5 sur artefact Git réel

## Implémentation MVP cible

*   Service checksum post-commit Git
*   Persistance liée PublishedVersion / métadonnées 60

## Hors périmètre prototype

*   Affichage UI timeline — SP4 86c9n9a6m

## Liens SP4 — Versioning (ne pas réimplémenter ici)

*   86c9n9a60 — Métadonnées de publication (stockage, affichage MD5/commit)
*   86c9n9a6m — Section Versions (timeline, affichage audit)
"
86c9n9a5p,"## Description métier

Lors d’un Publish réussi côté métier, le système écrit le fichier YAML ODCS dans Git, crée un commit, stocke le hash. Si Git échoue, le contrat ne devient pas Active. Cœur GitOps du MVP.

## Périmètre

### Inclus

*   Écriture fichier YAML selon convention 5h
*   Création commit avec message explicite (contrat, version)
*   Stockage commit hash côté application
*   Gestion erreurs Git (repo down, conflit, permission)
*   Rollback applicatif : pas Active, brouillon conservé
*   Première publication et publish update

### Exclus

*   PR review / merge workflow
*   Tags Git par version
*   Sync bidirectionnelle / import depuis Git
*   Écriture Git sur autosave

## Critères d’acceptation

*   Publish valide → fichier présent dans Git + commit
*   Commit hash persisté et lié à la version
*   Erreur Git → pas Active, message utilisateur
*   Aucun checksum finalisé si Git échoue (5n)
*   Message commit contient identifiant contrat et version

## Cas d’erreur / limites

*   Repo indisponible, conflit, erreur écriture — cas testés

## Règles de gestion

*   Git uniquement à la publication, pas au Save draft / autosave
*   Orchestration après validation YAML (5b)

## Validation fonctionnelle

*   Intégration repository, échec Git, pas de régression Active

## Hypothèses

*   Credentials Git gérés hors UI (SP6 / infra)

## Validé sur prototype UX

*   randomHash() simulé — PUBLISH\_EXTERNAL\_SYNC\_NOTE
*   PushToGitModal : étapes Preparing / Saving sans appel Git

## Implémentation MVP cible

*   Client Git / API repository réel
*   Transaction publish : validate → git push → md5 → active

## Hors périmètre prototype

*   Modale formulaire changelog — SP5 5u / 5z
*   Détail étapes UX — SP5 nc596

## Liens SP4 — Versioning (ne pas réimplémenter ici)

*   86c9n9a55 — Autosave (pas d’écriture Git hors publish)
*   86c9n9a6m — Section Versions (timeline, affichage audit)
*   Commit hash affiché — alimenté par cette US
"
86c9n9a5h,"## Description métier

Le MVP définit où et comment chaque YAML publié est stocké dans le dépôt Git : repo cible, chemins, nommage déterministe, stratégie de branche minimale. Prérequis à l’écriture réelle (5p).

## Périmètre

### Inclus

*   Repo cible configurable
*   Convention de dossiers et nommage fichier déterministe
*   Plusieurs contrats et plusieurs versions par contrat
*   Stratégie de branche par défaut documentée
*   Gestion des conflits de nom / chemin
*   Documentation technique pour équipes data / platform

### Exclus

*   Multi-repo complexe
*   Branches par client avancées
*   Tags Git par fichier
*   PR workflow complet
*   CI/CD complet

## Critères d’acceptation

*   Convention de chemin documentée et appliquée par 5p
*   Deux contrats ne collisionnent pas
*   Versions successives d’un contrat retrouvables dans Git
*   Erreurs de conflit prévues et testées

## Cas d’erreur / limites

*   Chemin existant avec contenu incompatible → erreur explicite

## Règles de gestion

*   Git = source d’audit des artefacts YAML publiés
*   L’app édite le brouillon ; Git ne reçoit que les publish

## Validation fonctionnelle

*   Revue technique convention
*   Tests multi-contrats / multi-versions / conflit

## Hypothèses

*   Un repo unique MVP suffit pour la vague courante

## Validé sur prototype UX

*   Aucune convention Git réelle au prototype — message PUBLISH\_EXTERNAL\_SYNC\_NOTE

## Implémentation MVP cible

*   Spécification repo + implémentation utilisée par le service push 5p
*   Configuration environnement (URL, credentials hors scope US si SP6)

## Hors périmètre prototype

*   Push commit — US 86c9n9a5p

## Liens SP4 — Versioning (ne pas réimplémenter ici)

*   86c9n9a60 — Métadonnées de publication (stockage, affichage MD5/commit)
*   Chemins cohérents avec métadonnées version stockées en base
"
86c9n9a5b,"## Description métier

Avant toute publication, le système valide le payload YAML ODCS généré (convention P1, champs requis, schema) et bloque la suite si invalide. La validation UX du prototype existe ; le MVP exige le même contrôle côté API avant écriture Git.

## Périmètre

### Inclus

*   Validation du YAML généré à partir du contrat courant
*   Contrôle des champs fondamentaux et du schema requis pour publish
*   Messages d’erreur exploitables pour l’utilisateur
*   Blocage de publication et d’écriture Git si invalide
*   Même règles pour première publication et publish update
*   Tests automatisés API / service de validation

### Exclus

*   Policies Zeenea avancées
*   Validation de règles qualité exécutables hors P1 publish
*   Approval workflow
*   Correction automatique IA

## Critères d’acceptation

*   La validation s’exécute avant Publish / Publish update côté backend
*   Un YAML invalide empêche l’écriture Git et le passage Active
*   Les erreurs sont remontées à l’UI (readiness / modale publish)
*   Un YAML valide autorise la suite du pipeline publish (SP5 5p, 5n)
*   Tests : YAML valide, champs manquants, schema vide, sérialisation

## Cas d’erreur / limites

*   Échec sérialisation → message utilisateur, pas de commit Git
*   Contrat publiable côté UI mais rejet API → message cohérent

## Règles de gestion

*   Jamais Active si le YAML ODCS généré est invalide
*   Alignement avec validateContract / règles publish du prototype

## Validation fonctionnelle

*   UX : validateContract + messages publishBlockUserMessage
*   MVP : tests API rejet publish + pas d’appel Git

## Hypothèses

*   Les règles P1 publish restent la source de vérité métier

## Validé sur prototype UX

*   validateContract dans contractValidation.ts avant ouverture publish
*   PushToGitModal bloque si !canPublish

## Implémentation MVP cible

*   Endpoint ou service backend validate-before-publish
*   Réponse structurée (codes) consommée par readiness SP4 et modale SP5

## Hors périmètre prototype

*   Connexion repository — exécution dans 86c9n9a5p

## Liens SP4 — Versioning (ne pas réimplémenter ici)

*   86c9n9a5e — Publication readiness (panneau, score, navigation champs)
*   Readiness bloque Publish en UI — complémentaire, pas doublon
"
86c9n9a6u,"## Description métier

Livrer l’application DCB en conteneur prêt pour déploiement Kubernetes : build reproductible, configuration runtime externalisée (auth Zeenea, endpoints Git). **DevOps / delivery** — pas RBAC contrat ni logique publish.

## Périmètre

### Inclus

*   Dockerfile ou équivalent build reproductible
*   Configuration runtime via variables d’environnement
*   Variables auth Zeenea (issuer, client, redirect URIs) injectées — pas en dur
*   Variables Git/repo (URL, chemins) injectées — secrets hors image
*   Healthcheck HTTP simple
*   Documentation lancement local + cible K8s minimale
*   Préparation déploiement Kubernetes (manifeste ou notes — Helm complet optionnel)

### Exclus

*   RBAC contrat, collaborateurs, publish — produit SP1–SP5
*   Helm chart production complet si non demandé PO
*   Observabilité avancée, autoscaling, multi-tenant
*   CI/CD pipeline production complet
*   Secrets Git ou auth embarqués dans l’image

## Critères d’acceptation

*   Build conteneur OK en CI/local
*   Conteneur démarre avec config env exemple (sans secrets)
*   Healthcheck répond sur endpoint documenté
*   Auth et Git configurables par env — pas hardcodés
*   Documentation : build, run, variables requises
*   Aucun secret dans l’image ou le repo livré

## Cas d’erreur / limites

*   Config manquante → fail fast au démarrage avec message clair
*   Healthcheck KO → orchestrateur peut redémarrer

## Règles de gestion

*   Tag delivery — ne pas reclasser en auth
*   Credentials Git opérationnels → **SP5** ; SP6 = injection config seulement

## Validation fonctionnelle

*   Tests : build image, run avec .env exemple, healthcheck, pas de secret dans layers
*   Ne pas valider publish/schema dans cette US

## Hypothèses

*   Un environnement K8s cible Zeenea documenté

## Validé sur prototype UX

*   Pas de packaging conteneur au prototype (Vite dev local)

## Implémentation MVP cible

*   Image Docker MVP + doc déploiement
*   ConfigMap/Secret K8s pour auth + Git (références SP6 login + SP5 push)

## Hors périmètre prototype

*   Cluster K8s production Zeenea

## Liens SP1 — Interfaces (REPORT — ne pas réimplémenter ici)

*   Runtime frontend/backend DCB — pas logique registry

## Liens SP5 — Publish & GitOps (REPORT)

*   SP5 — Publish, Git push, credentials (86c9n9a5p, 5h)
*   Credentials et push Git — SP5 ; injection URL/credentials via env
"
86c9n9a41,"## Description métier

L’utilisateur connecté termine sa session plateforme et revient à l’état non authentifié. Logout = **auth plateforme uniquement** ; aucune modification des contrats, collaborateurs ou lifecycle.

## Périmètre

### Inclus

*   Action Logout visible une fois authentifié
*   Invalidation session applicative
*   Délégation logout provider Zeenea (OIDC end\_session si applicable)
*   Redirection login ou page Zeenea prévue
*   Routes internes inaccessibles après logout

### Exclus

*   Modification données contrat (localStorage / base)
*   Révocation droits collaborateurs par contrat
*   Publish / lifecycle / schema — **SP4** / **SP2**
*   Multi-session avancée, audit connexions détaillé

## Critères d’acceptation

*   Clic Logout → session terminée côté app + provider si requis
*   Après logout → redirect écran auth
*   URL interne protégée → redirect login
*   Aucune donnée contrat modifiée par logout
*   Collaborateurs et statuts contrats inchangés en base

## Cas d’erreur / limites

*   Provider logout partiel → session app quand même invalidée

## Règles de gestion

*   Logout ne déclenche pas publish, discard, ni autosave
*   Distinction session plateforme vs permissions contrat (SP1–SP5)

## Validation fonctionnelle

*   Tests SP6 : logout depuis app, accès route après logout, données contrat intactes
*   Ne pas tester publish/schema/readiness dans cette US

## Hypothèses

*   Provider Zeenea expose endpoint logout standard

## Validé sur prototype UX

*   Pas de logout UI au prototype

## Implémentation MVP cible

*   Bouton Logout + invalidation cookie/token
*   Intégration end\_session Zeenea

## Hors périmètre prototype

*   Logout réel provider

## Liens SP1 — Interfaces (REPORT — ne pas réimplémenter ici)

*   SP1 — Collaborateurs / Share / Fundamentals (Publisher, Contributor, Reader)
*   Share UI inchangée par logout

## Liens SP4 — Versioning (REPORT)

*   SP4 — Lifecycle, Revision open, Discard, immutabilité
*   Revision open / WC non affectés par logout seul
"
86c9n9a3q,"## Description métier

L’utilisateur accède au Data Contract Studio via le framework d’authentification Zeenea. Cette US couvre **uniquement l’auth plateforme** : identité, session, protection des routes. Les permissions **par contrat** (Publisher / Contributor / Reader, publish, lifecycle) sont déjà modélisées dans le produit et portées par **SP1–SP5** — pas par SP6.

## Périmètre

### Inclus

*   Page ou redirection de login Zeenea
*   Flux SSO / OIDC Zeenea (selon documentation plateforme)
*   Récupération identité session (id, email, name minimum)
*   Route guards globaux — routes internes inaccessibles sans session valide
*   Redirection vers registry / liste contrats après login réussi
*   Mapping identité session → résolution utilisateur pour collaborateurs (consommation SP1)
*   Fallback dev/local documenté (prototype uniquement)

### Exclus

*   Création de compte ou mot de passe oublié (Zeenea)
*   RBAC contrat : Owner / Contributor / Viewer — **SP1** Share + Fundamentals
*   Publish, New version, Deprecate, Retire — **SP4** + rôle owner **SP5**
*   Schema editability, locks, quality rules — **SP2** / **SP4**
*   Readiness panel, validation publish métier — **SP4** / **SP5**
*   DDL import, parser — **SP3**
*   Git push, credentials, MD5 — **SP5**
*   Enterprise admin / tenant provisioning (hors export actuel)
*   Équivalence « utilisateur authentifié = Owner » ou « login = publish »

## Critères d’acceptation

*   Utilisateur non authentifié → redirect login ; routes internes bloquées
*   Utilisateur authentifié → accès app ; identité disponible (id + email ou name)
*   Échec auth → message compréhensible ; pas d’accès routes protégées
*   Après login → registry accessible (filtrage scope utilisateur = **SP1**/backend si applicable)
*   Session expiration / refresh gérés par provider Zeenea
*   Aucun changement aux droits collaborateurs existants sur un contrat

## Cas d’erreur / limites

*   Provider indisponible → message + pas d’accès app
*   Session expirée → redirect login sans perte données contrat localStorage proto

## Règles de gestion

*   Auth déléguée à Zeenea — SP6 ne redéfinit pas le modèle collaborateurs
*   canPublish et isViewer restent côté produit (App.tsx) — REPORT SP4/SP5
*   Registry filtré par utilisateur → REPORT SP1 CREATE-2, pas règle SP6 seule

## Validation fonctionnelle

*   Tests SP6 : non auth, login OK, login KO, route protégée, expiration session
*   **Ne pas** rejouer publish / lifecycle / schema / Share comme tests SP6

## Hypothèses

*   Documentation Zeenea auth fournie avant implémentation MVP
*   Un seul tenant MVP suffit pour la vague courante

## Validé sur prototype UX

*   Pas de login UI — accès direct app
*   CURRENT\_USER stub (src/lib/currentUser.ts) — identité fixe démo uniquement
*   getMyRole / canPublish / isViewer via collaborators\[\] — modèle complet prototype

## Implémentation MVP cible

*   Intégration IdP Zeenea + session applicative
*   Middleware ou guards backend + frontend sur routes DCB
*   Identité exposée aux services SP1 (registry) et mapping collaborateurs

## Hors périmètre prototype

*   SSO Zeenea réel
*   Invalidation session provider
*   Filtrage registry backend par utilisateur

## Liens SP1 — Interfaces (REPORT — ne pas réimplémenter ici)

*   SP1 — Collaborateurs / Share / Fundamentals (Publisher, Contributor, Reader)
*   86c9n9a3w — Registry (filtrage utilisateur — SP1 CREATE alignement)
*   Contract owner Fundamentals — distinct Publisher collaborateur

## Liens SP2 — Editor & Lifecycle (REPORT)

*   SP2 — Schema editability / locks UX (CREATE fj, lifecycle locks)
*   isContractLocked + isViewer — pas contrôle SSO

## Liens SP3 — DDL Import (REPORT)

*   86c9n9a44 — Import DDL (SP3)
*   Import proposed — lifecycle, pas auth upload

## Liens SP4 — Versioning (REPORT)

*   SP4 — Lifecycle, Revision open, Discard, immutabilité
*   86c9n9a5e — Readiness panel (SP4)
*   SP4/SP5 — canPublish = validation + myRole === owner

## Liens SP5 — Publish & GitOps (REPORT)

*   SP5 — Publish, Git push, credentials (86c9n9a5p, 5h)
*   Publish exécution — owner only
"
